int,lat,date
9.973496586,-0.441272497,0.053497576
11.33405757,-0.498232041,0.058177731
4.390595137,-0.308937527,0.053860077
9.396650749,-0.404399057,0.047129656
15.86914465,-0.519000594,0.039549081
10.87653397,-0.412946617,0.043072865
12.6292192,-0.539558418,0.061215058
15.08139899,-0.564025469,0.052463144
9.08027891,-0.426348896,0.054050668
14.08036322,-0.536843771,0.051774715
5.600920103,-0.40932143,0.068630958
15.67562181,-0.554763369,0.046977122
7.119497612,-0.362219209,0.04889091
4.61202031,-0.265595986,0.041629337
11.85835951,-0.48826788,0.053612867
14.92624492,-0.505170875,0.040887809
5.130144262,-0.336229361,0.054262599
15.92262554,-0.572643196,0.050856249
11.06749888,-0.503132651,0.061296751
10.41493263,-0.451829784,0.051922282
18.97434996,-0.632804069,0.049588877
11.49999148,-0.509976712,0.060266058
5.199121537,-0.301146727,0.047003454
15.03436962,-0.560611017,0.053148764
13.21236587,-0.497300585,0.04781362
16.06736889,-0.598225209,0.057473529
18.08473752,-0.657126078,0.058076837
10.31170049,-0.405666204,0.04321631
10.32718255,-0.401568692,0.042162439
13.2573102,-0.462862335,0.040725607
12.23723776,-0.519176111,0.05879047
11.29288413,-0.456289286,0.050274562
14.95625423,-0.586221179,0.05856972
9.241223693,-0.415613709,0.050574753
16.23832188,-0.529147307,0.039379107
10.14760617,-0.374635525,0.037886299
10.74100122,-0.463843011,0.05388603
8.790154673,-0.428241103,0.056922183
6.039840568,-0.367996394,0.05823298
7.977278806,-0.333231741,0.039505975
11.71742987,-0.476794478,0.052900202
11.98441403,-0.464390873,0.04733794
17.37748318,-0.616042537,0.053017457
3.692182691,-0.271023849,0.048437643
13.5970766,-0.512713178,0.051070838
15.46177121,-0.543004569,0.046716294
11.82973403,-0.495963527,0.055209784
5.987810429,-0.310293904,0.04510266
16.40500172,-0.561657853,0.045440274
9.803513226,-0.464550154,0.059214147
7.810399817,-0.373709713,0.049183364
4.913581064,-0.340141882,0.056804653
7.368489836,-0.411344217,0.060259696
13.70394496,-0.574823398,0.063124998
13.83643314,-0.546492136,0.057354865
0.29355501,-0.144815211,0.036775683
18.50607127,-0.645882056,0.053542681
11.75214698,-0.514758327,0.058970169
21.55818593,-0.680577336,0.046539072
5.834842189,-0.327544283,0.048722263
10.90225595,-0.505281783,0.061732458
13.44770427,-0.49706825,0.048088371
16.64967514,-0.575039176,0.047993777
10.64420926,-0.495411935,0.061151731
2.377760315,-0.268830315,0.055525239
4.264796901,-0.310608436,0.054356463
11.96773947,-0.483782918,0.05188185
8.042202667,-0.348117055,0.041952709
11.52928116,-0.418278935,0.039390027
17.07313196,-0.576869799,0.046231392
4.907456138,-0.328044435,0.054300926
8.93339062,-0.440351149,0.059658302
12.64160949,-0.566957974,0.06722655
7.189619152,-0.331423399,0.042309899
8.325099641,-0.393898543,0.051158039
8.818359398,-0.399694496,0.049847735
19.30621556,-0.64193215,0.049343817
7.704690505,-0.369988385,0.04892585
9.998548636,-0.429411206,0.050665376
9.906003937,-0.407820991,0.04547482
10.16982769,-0.420519813,0.047166514
9.761403087,-0.404199627,0.045587722
11.08304395,-0.434341476,0.046189263
16.2332936,-0.578934764,0.051220422
8.461456901,-0.37952926,0.046508671
15.52096144,-0.57850192,0.054637681
11.8569025,-0.473188274,0.050389719
14.44240511,-0.544681668,0.052923773
4.389945476,-0.325531738,0.056266173
6.462235807,-0.358682741,0.053193899
9.386381778,-0.421354884,0.052900116
8.725728265,-0.345247296,0.037890888
5.335678494,-0.371069808,0.062047489
12.82669969,-0.52541417,0.057088553
14.90032244,-0.610850945,0.06476097
3.447229194,-0.296533262,0.054384065
12.03965735,-0.441821517,0.040955894
10.33720909,-0.471564043,0.057986668
12.65301302,-0.48386793,0.047610021
11.881857,-0.504078423,0.056854712
12.74022988,-0.480106109,0.047339908
13.81082542,-0.516606343,0.049067984
10.50849507,-0.443016786,0.051047818
12.01951459,-0.480098648,0.050178357
9.573289568,-0.42894656,0.051686033
13.0951862,-0.475288328,0.044184836
10.80135749,-0.458185136,0.051776557
19.2150402,-0.653796048,0.052834927
6.039821881,-0.33917511,0.050645286
12.93915718,-0.542059575,0.060338031
8.982440691,-0.40353816,0.050725611
5.996119251,-0.367874855,0.057758056
8.342886463,-0.363393188,0.043604144
15.60842618,-0.596080971,0.058101977
13.76492004,-0.521067436,0.050635764
13.58559271,-0.519867526,0.051051367
14.09831338,-0.537085193,0.052421705
10.99996458,-0.447610027,0.04898083
16.86980144,-0.619620443,0.056401945
8.989029164,-0.348598247,0.037560303
8.223471785,-0.333625067,0.038216171
7.254503027,-0.385067651,0.055283958
7.234313702,-0.402617286,0.059321763
18.54312743,-0.613431051,0.046996029
10.08999704,-0.438253433,0.051333125
10.95615167,-0.422934336,0.045374296
14.04067533,-0.52574387,0.0502976
13.60330829,-0.500318441,0.046864978
13.93813529,-0.514143366,0.047572847
8.047863329,-0.373741133,0.048803618
6.558544238,-0.393329237,0.061000424
11.58405837,-0.448244322,0.045725177
12.94181967,-0.515177291,0.053220038
7.539250472,-0.389614488,0.054445382
1.70795562,-0.234629741,0.050376486
9.922989664,-0.501200632,0.066953478
7.527478622,-0.414454818,0.059897673
11.26018494,-0.502189572,0.059246182
10.95586589,-0.46101665,0.053367779
7.1535988,-0.368156611,0.05237633
12.49041219,-0.493460939,0.051118687
3.484308116,-0.304806983,0.055997324
9.516402185,-0.402480695,0.046913662
12.23642571,-0.463108969,0.045461407
5.201237036,-0.285295362,0.043595063
5.826310039,-0.35480308,0.055948715
8.297512659,-0.390583639,0.050272901
17.70303225,-0.62436552,0.052865313
18.06613281,-0.617788001,0.049800461
8.381922948,-0.395938486,0.05148729
10.79393333,-0.478675988,0.057220884
18.16486239,-0.616846185,0.048287386
13.46409918,-0.535438656,0.056449188
15.25482841,-0.552705896,0.050283188
18.06880626,-0.592005593,0.044460665
10.06378097,-0.408528101,0.044967149
11.97192318,-0.52938304,0.062245503
9.539452477,-0.40949867,0.047422732
8.484650767,-0.403175604,0.052924728
15.92577014,-0.599691694,0.057084476
6.004399202,-0.342986605,0.052385862
13.92693235,-0.531083817,0.052478686
16.7982397,-0.590696618,0.050037707
13.18405685,-0.461975027,0.040475181
12.51995518,-0.452164334,0.042219336
17.80640697,-0.560411789,0.038638173
10.80403715,-0.445218891,0.049386998
9.320170644,-0.450240533,0.058333124
10.14521751,-0.478424185,0.06067595
8.998809951,-0.404379326,0.048504514
6.172219365,-0.297597936,0.040820543
8.542119219,-0.403171546,0.052052482
11.75858821,-0.468306792,0.048848996
8.726507801,-0.390037001,0.04854476
6.829869733,-0.352802429,0.049473286
9.614520653,-0.430557013,0.052094797
10.08513123,-0.42591631,0.048641154
6.780378229,-0.429458495,0.066991273
13.0893103,-0.507980692,0.052003255
15.74078023,-0.558791762,0.048939534
15.32636644,-0.579618079,0.055982855
9.644424908,-0.435025053,0.053263855
6.407233157,-0.340226428,0.048824407
16.65509907,-0.549330523,0.041740959
8.486058887,-0.394725792,0.049285139
8.98381086,-0.438990422,0.057650516
13.90271201,-0.564186949,0.060679006
8.407264074,-0.361866666,0.043793607
12.39509002,-0.468053275,0.046640063
4.323486432,-0.30083397,0.05131263
20.79349399,-0.702194721,0.055532497
5.939757041,-0.362545523,0.055369199
3.802253186,-0.293867997,0.05185834
7.266679188,-0.333420287,0.043239737
13.49123282,-0.555216689,0.060551157
13.48267122,-0.440697471,0.033751112
10.05565427,-0.435311341,0.05093168
16.46330126,-0.591592719,0.05303719
9.263604932,-0.458154781,0.060311911
7.886492181,-0.468506611,0.070029172
10.66338781,-0.430301417,0.046698539
5.29198781,-0.363543249,0.060792927
10.7213245,-0.466789893,0.055254523
12.4325323,-0.481839025,0.049271335
11.13968939,-0.369422769,0.030975408
12.02571246,-0.44191799,0.04311262
17.40816809,-0.578689921,0.045668748
15.74866784,-0.583607001,0.054476179
14.04906881,-0.543908443,0.053910446
6.662758468,-0.411689309,0.063416728
11.86460536,-0.428551021,0.039674076
11.02596702,-0.445000184,0.049139511
12.03400754,-0.496263847,0.053716186
10.24204324,-0.43282514,0.049724082
14.6319024,-0.549974837,0.051962095
5.286381971,-0.332683498,0.052372264
5.903256274,-0.315446721,0.047067089
7.535456038,-0.376271127,0.051169096
10.56675238,-0.422842912,0.045208967
10.62636694,-0.424142699,0.044910953
7.346619551,-0.367354868,0.050509529
9.569159695,-0.37862233,0.040067248
13.84365412,-0.514710829,0.049182966
15.89126916,-0.621702075,0.062769487
9.582473007,-0.429702505,0.052893278
10.13518574,-0.442474195,0.052086201
14.35536498,-0.527973607,0.048498973
8.268349345,-0.392700524,0.050663835
11.78635337,-0.450759264,0.046058537
10.00533456,-0.380183507,0.039148811
15.8851556,-0.567907519,0.05134402
10.72964024,-0.470393434,0.056641154
5.529381155,-0.411890076,0.07016434
15.77696121,-0.547790378,0.045647291
12.44790183,-0.525648253,0.059371341
13.8723616,-0.523380163,0.051323595
13.85218185,-0.565686445,0.060076413
16.67152675,-0.590870449,0.051771072
14.85673516,-0.553778397,0.052814219
2.205842478,-0.199472241,0.040665065
14.70350391,-0.559363745,0.054486951
11.81536584,-0.467728876,0.049879495
3.609731057,-0.306174472,0.055929123
14.71604162,-0.514607704,0.044286356
16.54069005,-0.550646956,0.042796305
12.45065294,-0.506680689,0.054211519
6.599429364,-0.378032083,0.056415003
10.49123698,-0.433739513,0.047874706
