S,betabeta,betamu,deviance,gamma,sd,sd2,sd3
-0.48147055,0.015841842,0.002039628,-2861.518151,0.617948661,0.202343489,0.000151046,0.050864297
-0.504339422,0.016593394,0.002039575,-2867.943442,0.614767346,0.199619303,0.000173476,0.044150297
-0.47725555,0.015224695,0.002036811,-2855.377663,0.626884727,0.19942071,0.00020321,0.063357016
-0.484873273,0.015139322,0.00208075,-2863.333775,0.624560122,0.202114779,0.000215333,0.063905835
-0.470662825,0.014840276,0.002077929,-2859.556814,0.613163614,0.204254287,0.00021498,0.062133049
-0.529886413,0.017577657,0.002072951,-2875.026708,0.617818325,0.199823154,0.00023128,0.06186644
-0.487788228,0.014002637,0.002071592,-2870.929773,0.639231722,0.201138509,0.000179279,0.084171051
-0.457377642,0.013794435,0.002066058,-2867.618906,0.609754578,0.202381063,0.000178124,0.083570296
-0.40988251,0.012289693,0.00203531,-2857.435448,0.624726379,0.202864184,0.000148653,0.080659154
-0.449679678,0.013274314,0.0021042,-2855.430906,0.619436075,0.202007451,0.000139328,0.073410669
-0.438890739,0.012717059,0.002137116,-2857.338967,0.617882258,0.199871813,0.000154837,0.084327039
-0.427907766,0.012675471,0.002092814,-2876.699397,0.604605638,0.197796411,0.000148772,0.087013863
-0.457138407,0.014833239,0.002015734,-2862.161265,0.613669467,0.199901899,0.000139596,0.07540395
-0.477547644,0.014525219,0.002043081,-2863.905873,0.610155791,0.201218931,0.000152056,0.07636221
-0.45278225,0.012680437,0.002064768,-2869.959232,0.623007486,0.20026469,0.000130042,0.058944263
-0.451096039,0.013436473,0.002075077,-2868.384628,0.621075467,0.203500457,0.000119284,0.055971415
-0.476135529,0.014295029,0.00206377,-2859.503203,0.634294731,0.200372826,9.68E-05,0.066870382
-0.490596919,0.015507485,0.002053437,-2870.500665,0.623512859,0.200568183,7.15E-05,0.048740764
-0.513206033,0.017010147,0.002029572,-2849.463913,0.599354953,0.202098117,0.000122057,0.059730568
-0.457241778,0.014235556,0.00209818,-2860.925118,0.609756614,0.200513413,0.000130958,0.055399105
-0.470122819,0.015280807,0.002123765,-2862.31735,0.62169293,0.200174591,0.000107814,0.055951695
-0.480437558,0.015082497,0.002072155,-2850.79166,0.608032468,0.201058404,0.000111132,0.055233309
-0.444622415,0.013389221,0.00207094,-2873.019893,0.612775476,0.200644029,9.87E-05,0.049939644
-0.455782122,0.013365148,0.002059295,-2850.525038,0.60517424,0.2010273,7.70E-05,0.048219966
-0.437471014,0.01309542,0.002048341,-2853.906109,0.61769302,0.202705461,8.58E-05,0.059886293
-0.475062782,0.015004562,0.001984469,-2851.156046,0.62556067,0.203411148,0.000134867,0.05874294
-0.513152227,0.017369065,0.002011616,-2873.349401,0.621513858,0.202425562,0.000121683,0.057564092
-0.481491191,0.01510643,0.002053447,-2862.91771,0.605310239,0.203480735,0.000133691,0.056025919
-0.434730434,0.013109059,0.002126717,-2848.913717,0.628610294,0.202615161,0.000144805,0.056210501
-0.463916915,0.014771814,0.002069768,-2863.052064,0.604678441,0.201868237,0.000182099,0.079121351
-0.499491938,0.015490109,0.00201546,-2871.040306,0.595800698,0.202136967,0.000214693,0.074141663
-0.47126905,0.013972985,0.002042607,-2880.224479,0.604666504,0.200502754,0.000211416,0.07173744
-0.459472509,0.014015294,0.001996732,-2865.710121,0.617214936,0.202685265,0.00022015,0.074369314
-0.431050016,0.013372033,0.001964573,-2861.923183,0.615509774,0.20099163,0.000302712,0.068969414
-0.413361829,0.012638842,0.001912523,-2876.63406,0.622114461,0.199415473,0.000241483,0.06427157
-0.44659257,0.014670358,0.001940806,-2854.729918,0.6137096,0.199251766,0.000187303,0.065504331
-0.445335453,0.01487648,0.001928079,-2861.285635,0.623416469,0.201795181,0.000214037,0.064855555
-0.45326133,0.015029865,0.001881685,-2849.075311,0.609230601,0.201523615,0.000231851,0.063427294
-0.437176955,0.013504611,0.001938956,-2863.103045,0.610285986,0.200223602,0.000271853,0.073435906
-0.481053691,0.015970467,0.001958295,-2873.036462,0.613474288,0.202419736,0.000258587,0.07562225
-0.459367138,0.015383329,0.00202983,-2884.643289,0.611366788,0.202380629,0.000252941,0.070420134
-0.489807356,0.016390935,0.00202917,-2877.334974,0.625515198,0.202292251,0.000241984,0.073833913
-0.51208964,0.016246791,0.002082263,-2866.326342,0.644762936,0.201821459,0.000208672,0.091108681
-0.450906131,0.012687074,0.00204205,-2851.809307,0.633177022,0.201929933,0.000227094,0.097635076
-0.467198898,0.015017041,0.002008637,-2864.535277,0.614074614,0.202566082,0.000199828,0.098802633
-0.521936455,0.016280838,0.001999509,-2876.968035,0.607874646,0.201045508,0.000150623,0.113845422
-0.471333107,0.015317946,0.002055262,-2876.527984,0.60308989,0.199376362,0.0001615,0.113177643
-0.409356209,0.013738399,0.002035362,-2885.44276,0.600004655,0.201838184,0.000159871,0.102035836
-0.502401473,0.015617748,0.001960804,-2873.398801,0.619763596,0.200128324,0.000190679,0.081843082
-0.484084004,0.015476879,0.002058719,-2863.031765,0.617039891,0.199692332,0.000188457,0.071547061
-0.444495473,0.01497242,0.002070484,-2870.178146,0.611892773,0.203501419,0.000207358,0.070689355
-0.460428455,0.015523569,0.002037641,-2869.560587,0.618526191,0.203561835,0.000219748,0.071374924
-0.477572462,0.017182384,0.001985706,-2873.070515,0.606401058,0.204889572,0.000259785,0.072187651
-0.463628851,0.014550785,0.001946981,-2864.426737,0.62025071,0.201663493,0.000250883,0.068574967
-0.524815834,0.017417816,0.001940189,-2885.304269,0.600404889,0.200589209,0.000231909,0.086305847
-0.446257772,0.012983513,0.001920889,-2874.595074,0.611964181,0.203446437,0.000238465,0.082346964
-0.486665798,0.016591712,0.001964645,-2874.329275,0.599470175,0.199132557,0.000185563,0.066297764
-0.462040783,0.015540969,0.00203063,-2873.906056,0.606495145,0.199305058,0.00016926,0.062042011
-0.448110876,0.013264294,0.001994977,-2873.15236,0.598351561,0.20186303,0.000189938,0.075534783
-0.494020812,0.01750389,0.0019928,-2871.279553,0.617725871,0.201406003,0.000173601,0.064471785
-0.477027414,0.015203657,0.00204529,-2874.260752,0.623008175,0.203468313,0.000212247,0.072355605
-0.481474018,0.015560413,0.002049456,-2871.554013,0.613178541,0.202297997,0.000245995,0.063853045
-0.485319666,0.01587053,0.002116141,-2872.907185,0.602826708,0.201547451,0.000195265,0.079010857
-0.489689789,0.016068299,0.002176101,-2885.15847,0.62989452,0.201099533,0.00019935,0.076331045
-0.517502227,0.017315426,0.002170805,-2865.673081,0.624659725,0.203734896,0.000172879,0.056902365
-0.470501304,0.015178786,0.002129923,-2856.463809,0.60656814,0.202980879,0.000198392,0.056328842
-0.508365669,0.01694462,0.002082658,-2860.49878,0.618199023,0.201067576,0.000268635,0.052925356
-0.472026293,0.013802151,0.002090923,-2855.118578,0.621822312,0.201431121,0.000255734,0.047207596
-0.480384376,0.015546597,0.002157398,-2868.116287,0.601855395,0.201936241,0.00020655,0.057576161
-0.497787807,0.015216419,0.002109818,-2863.068307,0.603297974,0.198559374,0.000184374,0.084795468
-0.548526671,0.017666021,0.002167113,-2865.325914,0.620210845,0.199251428,0.000171724,0.102928696
-0.470138281,0.014918027,0.00217814,-2869.594852,0.619487049,0.201246832,0.000179918,0.079980262
-0.505783332,0.017293318,0.002099998,-2859.695623,0.620112837,0.202136936,0.000185317,0.06717008
-0.511261117,0.016101063,0.002119001,-2865.596763,0.616646885,0.202459073,0.000172979,0.052430856
-0.48742563,0.015642894,0.002201638,-2869.385683,0.614752383,0.204224256,0.000203972,0.062606296
-0.500328706,0.015836337,0.00214459,-2868.922231,0.624150247,0.202198939,0.000161363,0.069046767
-0.45760148,0.014426729,0.0020855,-2861.625458,0.622764199,0.197390614,0.000166476,0.058871671
-0.491684124,0.015755862,0.002068068,-2870.515683,0.60996063,0.198961619,0.000184735,0.070462274
-0.510789953,0.015944147,0.002089404,-2870.079534,0.608728089,0.203748007,0.000188918,0.07223217
-0.506291779,0.015220582,0.002093075,-2873.661684,0.614856423,0.201918138,0.000209726,0.072897881
-0.458863924,0.0133569,0.002087845,-2865.196814,0.628957531,0.202953535,0.000208241,0.071744853
-0.451240193,0.014761221,0.002128558,-2868.006034,0.623414654,0.199442679,0.000201648,0.062367507
-0.507699747,0.016256515,0.002073054,-2861.494424,0.608538019,0.200804099,0.000231722,0.044870312
-0.461802748,0.01340886,0.00209415,-2857.41419,0.624868898,0.200720402,0.000200238,0.040819057
-0.480199663,0.014666467,0.002102646,-2843.3516,0.597481996,0.199516186,0.000242733,0.038116492
-0.456263555,0.013005884,0.002157392,-2864.361963,0.626131921,0.202353245,0.000249866,0.048168847
-0.429548964,0.01214829,0.0021328,-2840.233034,0.639019281,0.201896466,0.000226471,0.047594314
-0.467092386,0.013536683,0.002200025,-2860.552361,0.62044785,0.202621207,0.000226491,0.064087759
-0.443191898,0.013869038,0.002231862,-2866.577487,0.623759432,0.203173248,0.000203504,0.057414414
-0.436698753,0.011957695,0.002196589,-2873.840606,0.609082004,0.202566365,0.000230628,0.072152225
-0.470972516,0.014799263,0.002196135,-2872.475553,0.607725227,0.204524696,0.000258979,0.075520667
-0.492391933,0.0143824,0.002135547,-2880.575304,0.611456679,0.200693843,0.000236289,0.077696899
-0.530853743,0.019341894,0.002114538,-2896.853039,0.612838153,0.201439666,0.000262186,0.096538885
-0.592679886,0.020199088,0.002119545,-2884.897469,0.614147484,0.201360282,0.000381335,0.092545704
-0.573328955,0.01726346,0.002151751,-2869.124407,0.606698477,0.200246176,0.000347449,0.10339835
-0.453121154,0.01357927,0.002116556,-2880.68752,0.614018244,0.200535377,0.000280802,0.091303761
-0.460653436,0.014192661,0.002132247,-2890.466422,0.610266049,0.202073819,0.000270015,0.088930463
-0.48687118,0.016422372,0.002096533,-2867.785993,0.621832794,0.19986389,0.000292504,0.089920584
-0.46687486,0.014747133,0.002015892,-2881.068779,0.626265234,0.202567991,0.000297358,0.088703438
-0.467243252,0.014586396,0.002110239,-2868.53058,0.615359947,0.199840257,0.000262247,0.064266991
-0.475695203,0.014223212,0.002041955,-2863.316804,0.607041683,0.201629157,0.000243455,0.068693162
-0.440821491,0.012307879,0.002002368,-2852.763587,0.628532009,0.200703097,0.000249486,0.066976839
-0.437945146,0.011969487,0.002050234,-2881.069925,0.623197208,0.201030184,0.000235221,0.072860888
-0.443827583,0.01225077,0.002073736,-2884.268541,0.621467458,0.20203218,0.000247253,0.074705104
-0.520008262,0.017659874,0.002052439,-2888.572706,0.61781403,0.201167159,0.000244113,0.091582697
-0.46524657,0.014009144,0.002097231,-2863.376326,0.624476277,0.202252179,0.000274241,0.090927577
-0.459541682,0.014565098,0.002140859,-2875.200631,0.620719998,0.20144149,0.000331853,0.061532261
-0.534427825,0.017763622,0.00215214,-2880.295825,0.615893388,0.201734869,0.00029968,0.057882428
-0.53700713,0.015405916,0.002201906,-2853.917804,0.628226945,0.199311216,0.000258724,0.102254937
-0.430210617,0.012526427,0.002207015,-2867.832056,0.60678797,0.198810601,0.000327396,0.10136128
-0.482197528,0.015573985,0.002204302,-2879.76965,0.635374528,0.201436951,0.000297484,0.104912094
-0.460208705,0.012530912,0.002146031,-2874.590786,0.605347625,0.20058028,0.000262804,0.07984417
-0.483380028,0.01275424,0.002131679,-2878.33466,0.611140037,0.20131816,0.000239067,0.074725415
-0.512745279,0.01523823,0.002206645,-2871.633688,0.60920713,0.201681981,0.00023851,0.075557862
-0.474838036,0.01469094,0.002190551,-2884.914113,0.620953396,0.200356671,0.000241531,0.071336902
-0.476612221,0.014216647,0.002150734,-2860.498327,0.620718046,0.201672843,0.00023585,0.076304141
-0.490596628,0.014782224,0.002165643,-2872.48233,0.603669998,0.200589152,0.000258659,0.081566547
-0.48571875,0.014764959,0.002185257,-2872.135356,0.623034543,0.2003627,0.000216435,0.079970946
-0.474916395,0.013861394,0.002154717,-2868.453191,0.608705753,0.203473455,0.000175236,0.09231829
-0.445636853,0.012842907,0.002157198,-2855.890228,0.639690948,0.205428225,0.000162914,0.086321846
-0.495631604,0.014616783,0.002180763,-2850.359123,0.622658135,0.204916545,0.000164701,0.065610651
-0.448993335,0.011646346,0.002168976,-2867.676221,0.610257288,0.198485772,0.000148052,0.081548311
-0.488759888,0.01405748,0.00212093,-2879.648862,0.611913432,0.199159092,0.000228482,0.077427999
-0.485865338,0.015765183,0.00212025,-2871.616671,0.611199984,0.198098294,0.000254221,0.086348821
-0.452506386,0.013487165,0.002121286,-2869.741007,0.622182901,0.197795045,0.00026237,0.075666002
-0.554419194,0.017816005,0.002102172,-2880.961631,0.593408577,0.200815087,0.000291925,0.078447777
-0.495034857,0.01547436,0.002112744,-2880.15299,0.623272419,0.20337306,0.000333338,0.079261013
-0.489718768,0.014826688,0.002111875,-2884.416366,0.616507457,0.202366788,0.000383507,0.064909005
-0.468191883,0.013938525,0.002042515,-2859.420938,0.607215136,0.202946176,0.000369005,0.043561604
-0.460292414,0.013931353,0.002056004,-2862.796863,0.599465096,0.203247257,0.00028612,0.04951578
-0.434429199,0.013875384,0.002059032,-2869.061235,0.60357942,0.203145137,0.000222305,0.064535084
-0.421008821,0.011741373,0.002011024,-2853.504609,0.612841447,0.204690632,0.000201459,0.063988417
-0.433476395,0.013220608,0.001945664,-2862.550093,0.614720866,0.201631585,0.000226832,0.064852547
-0.446110259,0.01377909,0.001982559,-2880.101402,0.606318283,0.200898632,0.00021623,0.05626989
-0.498420757,0.017049043,0.001977354,-2870.645811,0.614645056,0.201824886,0.000166495,0.072479146
-0.455320852,0.015469035,0.001993042,-2885.565447,0.608519035,0.200997914,0.0002094,0.077998782
-0.415410997,0.014464726,0.002045409,-2872.149176,0.613952399,0.200035874,0.000203963,0.071536639
-0.396461891,0.012500123,0.002016643,-2857.476624,0.619812291,0.198752635,0.0002124,0.085504305
-0.418150608,0.012303855,0.002015022,-2878.887559,0.610047106,0.20406713,0.0002191,0.071694076
-0.45900498,0.014079544,0.002049123,-2862.405764,0.625499456,0.200499434,0.000212002,0.071647244
-0.470821617,0.013976996,0.002143342,-2860.39717,0.6166863,0.201695647,0.00026699,0.080950853
-0.520052012,0.017625273,0.002111606,-2856.304441,0.604139744,0.199765059,0.000208023,0.072913021
-0.456925726,0.014287213,0.002129029,-2871.732742,0.618316777,0.200603694,0.000151829,0.085467121
-0.465017996,0.01483236,0.002104825,-2881.718197,0.60536144,0.200964158,0.000149842,0.083359323
-0.46066403,0.014298073,0.00205515,-2874.013408,0.601385876,0.201812368,0.000174503,0.070349964
-0.432871192,0.012859536,0.002010968,-2872.374316,0.608103355,0.2010989,0.000177257,0.070401803
-0.450913791,0.013122753,0.002056289,-2866.287198,0.605721848,0.200714399,0.000113699,0.071535328
-0.43314199,0.012542466,0.002061048,-2856.370661,0.612724248,0.19956131,0.000117821,0.054319292
-0.430224707,0.012091522,0.002049486,-2845.701604,0.617571151,0.201853933,0.000121132,0.047203393
-0.442847242,0.012588046,0.002051176,-2843.84106,0.615074855,0.200877997,0.000122979,0.047322622
-0.435795781,0.012139761,0.002051573,-2858.597157,0.614092704,0.199307798,0.000102527,0.050519338
-0.431076106,0.012658473,0.002042374,-2864.015679,0.609724615,0.204534871,9.71E-05,0.057925255
-0.445806718,0.014099206,0.002066004,-2853.790652,0.605422951,0.198735571,9.76E-05,0.059612818
-0.522704608,0.017613296,0.002083169,-2868.256184,0.60680717,0.201334258,9.84E-05,0.073416987
-0.492440458,0.015682169,0.002094871,-2859.142046,0.615103399,0.200406273,8.10E-05,0.070580103
-0.446720472,0.014108841,0.002109925,-2868.137051,0.614899572,0.202668744,8.27E-05,0.070384738
-0.49556689,0.015040744,0.002070923,-2869.024314,0.604801328,0.199799728,8.51E-05,0.077282485
-0.490992631,0.016420487,0.002081551,-2868.020077,0.622641606,0.202902935,8.88E-05,0.069171455
-0.503148288,0.015397222,0.002127554,-2850.725937,0.623232115,0.203283381,0.000107762,0.091272391
-0.506430313,0.015956768,0.002131241,-2855.79595,0.624945012,0.201993836,0.000113587,0.092071792
-0.521373464,0.016385615,0.002139974,-2842.684412,0.604726473,0.200431172,9.59E-05,0.078142839
-0.460470802,0.014360842,0.002155829,-2867.827684,0.617705479,0.202665554,0.000104593,0.068989973
-0.525478027,0.016802045,0.002134617,-2855.489584,0.611492114,0.202238947,9.26E-05,0.065187255
-0.514531512,0.016737551,0.002166558,-2868.923729,0.616341679,0.199530249,9.62E-05,0.079482639
-0.486119915,0.015998002,0.002172707,-2873.726038,0.617638549,0.203382387,0.000102714,0.079190111
-0.494984793,0.01501219,0.00219621,-2868.700676,0.608731077,0.202447363,0.000101767,0.083616826
-0.514210258,0.015481847,0.002204116,-2878.139796,0.608193614,0.201774008,9.95E-05,0.07884991
-0.467784651,0.013800703,0.002194062,-2850.723434,0.612814056,0.200255015,7.06E-05,0.044908114
-0.509348592,0.015905143,0.002185751,-2863.08593,0.621377746,0.20084921,7.11E-05,0.06700878
-0.476865132,0.01248586,0.002190962,-2869.234988,0.627225165,0.200064668,5.32E-05,0.079610022
-0.463040177,0.012576182,0.002212174,-2865.881688,0.616601417,0.198926803,6.72E-05,0.068966344
-0.497231694,0.015802686,0.002196373,-2860.645792,0.612436749,0.205077928,8.22E-05,0.068261234
-0.44801542,0.0126594,0.002188739,-2866.826273,0.614573673,0.204875184,0.000102327,0.088112217
-0.470405719,0.013598029,0.002202283,-2873.384148,0.60280464,0.201900432,0.000114655,0.085757963
-0.507574075,0.015004124,0.002240663,-2874.363647,0.597481761,0.202240612,0.000118057,0.065251935
-0.463329602,0.014910602,0.002195644,-2848.753514,0.611158369,0.202762411,0.000104022,0.077697276
-0.521533043,0.015424587,0.002218236,-2864.753064,0.597252685,0.201921591,0.000118122,0.072587089
-0.499384457,0.01590664,0.002179233,-2867.192713,0.600215619,0.202777444,0.000106905,0.070871093
-0.507974647,0.016278641,0.002171829,-2881.019871,0.614469636,0.199362115,0.000114566,0.092157006
-0.466325908,0.012627418,0.002195357,-2867.217678,0.614143246,0.201641105,0.000112363,0.063052001
-0.480010339,0.014835554,0.002161033,-2877.588052,0.622517026,0.201666331,8.58E-05,0.064104514
-0.461346107,0.014684526,0.002120804,-2850.785908,0.615986413,0.201878953,8.95E-05,0.063234773
-0.480170275,0.015955027,0.002126306,-2873.100321,0.602852756,0.201601754,9.32E-05,0.061228225
-0.49990833,0.015906677,0.002141612,-2862.364876,0.60998059,0.199727417,9.76E-05,0.063005075
-0.511027542,0.01627877,0.002141712,-2869.090996,0.607112395,0.199857006,9.56E-05,0.066274003
-0.532763553,0.017704,0.002175353,-2854.579399,0.628128949,0.204368368,0.000119044,0.062859347
-0.45211212,0.012223667,0.002163434,-2856.696099,0.618816233,0.201858846,0.000136703,0.068596809
-0.488669343,0.015114667,0.002126917,-2872.039812,0.622792805,0.200856736,0.000141464,0.065289151
-0.467908349,0.013782487,0.002139878,-2882.32443,0.617563052,0.201325836,0.000129459,0.066986884
-0.461335609,0.013962482,0.002136064,-2864.13628,0.625764631,0.201816717,0.000112249,0.066830298
-0.457099759,0.013746426,0.002128822,-2860.333832,0.618336791,0.201214125,0.000149398,0.071778517
-0.411058889,0.012405155,0.002120512,-2862.886498,0.604588069,0.2013364,0.000109932,0.068565583
-0.505229229,0.015637456,0.002105695,-2859.621623,0.616011053,0.20065219,0.000142986,0.06930383
-0.466243863,0.014043043,0.002082678,-2873.082222,0.618558441,0.200799055,0.000166021,0.068730488
-0.534548899,0.017892241,0.002100814,-2863.51687,0.600249193,0.199806894,0.00019165,0.072029053
-0.454565024,0.013967934,0.002092408,-2879.98644,0.61652649,0.199415786,0.000188221,0.070611058
-0.482047849,0.015020328,0.002059811,-2866.611974,0.607421695,0.202897849,0.000183452,0.082617917
-0.489881861,0.015157936,0.002101884,-2870.473127,0.605054692,0.202837567,0.000166948,0.077429649
-0.472532094,0.015148781,0.002088362,-2865.88726,0.604329408,0.199527848,0.000232343,0.06465245
-0.476025334,0.014505975,0.00217809,-2876.900076,0.607705927,0.202644895,0.000264595,0.078645757
-0.443752271,0.013241875,0.002089124,-2882.442753,0.623629864,0.200516079,0.000374774,0.071344404
-0.488132231,0.015810067,0.002084804,-2883.429808,0.614009816,0.204124719,0.000390316,0.062408968
-0.510367774,0.015932309,0.002029004,-2874.855248,0.609906816,0.199832466,0.00038964,0.085282956
-0.486787745,0.014591559,0.002077011,-2874.804303,0.619389,0.202474128,0.000388565,0.074413324
-0.516842485,0.015430042,0.002219229,-2875.522271,0.614816163,0.201189125,0.00041028,0.080461739
-0.48084192,0.014155711,0.002222136,-2858.702712,0.616566747,0.199998104,0.000406096,0.06645011
-0.513369234,0.017270961,0.002232802,-2870.139025,0.63484979,0.199947227,0.000489089,0.069728584
-0.491008752,0.014554721,0.002129519,-2866.740417,0.625069031,0.200527446,0.000291869,0.084892403
-0.50188054,0.015054316,0.002296341,-2882.037576,0.615994474,0.20268932,0.000285576,0.064849674
-0.515883949,0.016153138,0.002246639,-2872.432463,0.599698481,0.202005231,0.000297669,0.064389712
-0.501226726,0.014981481,0.002239403,-2851.646463,0.611947101,0.203014184,0.000327262,0.072765074
-0.496947731,0.015873478,0.00221466,-2867.576161,0.608149847,0.202090307,0.000199578,0.054002257
-0.485820035,0.014390312,0.002224716,-2856.838723,0.61924012,0.200187125,0.000201089,0.064698242
-0.47416034,0.013481442,0.002150787,-2869.878822,0.62924042,0.202285283,0.00015114,0.064349596
-0.445263122,0.014121387,0.002106075,-2873.468272,0.617013479,0.202160806,0.000158205,0.073726706
-0.46230532,0.014431208,0.002112095,-2868.498879,0.614813981,0.202725423,0.000179786,0.065163608
-0.478111795,0.014277384,0.002127102,-2867.158129,0.616252329,0.202418776,0.000194849,0.079027228
-0.46922216,0.013563608,0.002079828,-2866.925138,0.629352865,0.200441472,0.000141813,0.065786233
-0.439983393,0.011896157,0.0021119,-2848.742896,0.62926001,0.200896254,0.000130355,0.062003067
-0.473082443,0.014928987,0.002116159,-2873.970316,0.603839402,0.200921154,0.000119461,0.052514902
-0.45539458,0.012999568,0.00217273,-2855.200991,0.630297903,0.203095964,0.000133792,0.059395999
-0.487457487,0.015896703,0.002047408,-2852.912643,0.611167467,0.202119775,0.000148461,0.067594086
-0.501616288,0.015617517,0.002087734,-2865.704804,0.60370145,0.20077935,0.000158243,0.070383511
-0.515904563,0.015818898,0.002022259,-2881.734292,0.614219149,0.200272808,0.000205779,0.071897658
-0.444448736,0.013216353,0.002021155,-2858.857435,0.629985498,0.199093039,0.000235243,0.075764431
-0.450134587,0.013927761,0.001971501,-2860.45246,0.635893621,0.198890385,0.000272877,0.064831741
-0.486357334,0.015926581,0.002046808,-2873.053568,0.609544832,0.202244025,0.000299207,0.060174246
-0.470627009,0.014944835,0.002158379,-2863.561478,0.612527686,0.200503949,0.000374014,0.064007876
-0.434863099,0.013004595,0.002255924,-2892.134445,0.620979191,0.201276773,0.000460448,0.071882742
-0.472251289,0.014494331,0.002084704,-2860.481455,0.616771492,0.200299511,0.000437639,0.068623747
-0.452996935,0.012944804,0.002025687,-2883.133796,0.622314122,0.199839533,0.000434246,0.076033645
-0.492800171,0.015241574,0.002053277,-2868.506102,0.606000803,0.200672478,0.000434616,0.061227429
-0.47685372,0.015089382,0.002034348,-2884.733997,0.601599846,0.202014394,0.000435101,0.0766997
-0.46154688,0.014250484,0.002023481,-2883.341311,0.598001963,0.203249077,0.000356423,0.07259408
-0.504612911,0.016243605,0.001981358,-2876.20161,0.624581763,0.200748445,0.000358767,0.073417433
-0.473440151,0.014350087,0.001834445,-2861.43803,0.605522685,0.200415087,0.00048197,0.079455952
-0.464214741,0.014656815,0.001915206,-2875.323161,0.604931838,0.201876015,0.000472249,0.078902632
-0.445912249,0.014853716,0.002002188,-2880.809909,0.62674776,0.202014623,0.000475733,0.099041315
-0.417723353,0.014529112,0.001919527,-2880.155501,0.61204994,0.198480513,0.000479991,0.10485188
-0.442511031,0.011704283,0.002015652,-2865.054365,0.622088965,0.20008743,0.000511476,0.104639078
-0.411896022,0.012406079,0.001990504,-2885.564525,0.627270574,0.203709124,0.000560347,0.096825656
-0.434981644,0.013549357,0.002180061,-2865.685178,0.612756397,0.201683714,0.000511022,0.102477678
-0.48691288,0.015407631,0.001997946,-2879.920122,0.604154243,0.198863084,0.000539713,0.106080702
-0.456328371,0.014704713,0.001968262,-2886.572314,0.61337657,0.201843589,0.000541042,0.069563746
-0.499580172,0.016410489,0.001917873,-2880.355539,0.608683311,0.199803328,0.00057741,0.06243411
-0.513071845,0.016237344,0.002001698,-2886.637156,0.609700071,0.199519242,0.00057696,0.062274971
-0.444154798,0.013599853,0.002030776,-2877.369566,0.62003037,0.201460894,0.000504867,0.072110497
-0.530449844,0.017351346,0.002056746,-2866.575609,0.621784386,0.198395677,0.00032946,0.096172713
-0.490830098,0.017141189,0.002028248,-2865.044277,0.608738811,0.203383058,0.000206403,0.095742677
-0.577638819,0.021170394,0.001973682,-2872.781971,0.615010213,0.201703061,0.000215219,0.096627502
-0.499924692,0.018613411,0.001970193,-2869.717392,0.620713498,0.201773886,0.000226273,0.103518955
-0.524777386,0.017163537,0.002032249,-2879.197482,0.605801993,0.201208803,0.000253969,0.097456784
-0.495270297,0.01638043,0.002062916,-2878.092976,0.617761445,0.202473826,0.000281552,0.100224437
-0.459033769,0.012671062,0.002000324,-2862.611107,0.606141086,0.200792603,0.000311419,0.105810455
-0.441872788,0.012670561,0.001990876,-2883.397438,0.623391885,0.202362944,0.000274345,0.080911264
-0.425624683,0.013022236,0.002025748,-2875.77937,0.610361333,0.20158016,0.000282267,0.083912114
-0.453931378,0.013517453,0.002078157,-2876.047062,0.61560249,0.203138285,0.000409267,0.083610119
-0.469721489,0.015378788,0.002092192,-2882.745002,0.607305625,0.201116983,0.000319367,0.062394474
-0.514694929,0.017196773,0.002003994,-2883.589094,0.605035039,0.201862083,0.000269367,0.066458523
-0.492980693,0.016327202,0.002098758,-2871.879816,0.618473642,0.201551718,0.000323134,0.05520715
-0.492032867,0.014843808,0.002059303,-2859.557674,0.611112608,0.204830769,0.000327405,0.063874211
-0.517648095,0.016049067,0.002051448,-2853.699853,0.61925324,0.197757387,0.00033868,0.058660967
-0.530680189,0.017375393,0.002077297,-2852.674316,0.619214908,0.204837599,0.000346377,0.056883014
-0.543564097,0.018827199,0.002106289,-2881.852276,0.611851164,0.202670718,0.000289647,0.055730452
-0.465796506,0.015075958,0.002111166,-2881.754174,0.614459031,0.201456048,0.000293596,0.082813623
-0.440119797,0.014289706,0.002169448,-2875.734598,0.624523304,0.201970598,0.000308346,0.080637581
-0.499797504,0.016508204,0.002061217,-2860.1205,0.616015183,0.205106315,0.000277718,0.081368056
-0.506259465,0.016516012,0.002084228,-2882.527006,0.622918825,0.199605338,0.000326966,0.053602117
-0.541566695,0.019211015,0.002176316,-2884.146558,0.618134104,0.200665715,0.000332359,0.055485128
-0.484203676,0.016955512,0.002135535,-2874.194536,0.60005543,0.201959853,0.000353578,0.065075404
-0.523437591,0.015723636,0.001999366,-2884.666468,0.619743999,0.204734116,0.000319831,0.107987673
-0.498403638,0.015513044,0.002025361,-2868.485517,0.597140911,0.20325069,0.000314332,0.115931369
-0.495117281,0.01516295,0.00213468,-2882.42007,0.605027969,0.203959546,0.000344132,0.087540356
-0.502875943,0.015404902,0.002109055,-2865.492741,0.610515566,0.198486423,0.000296078,0.074648666
-0.500957731,0.015917556,0.002148333,-2860.946096,0.613686029,0.19862401,0.000297207,0.075587956
-0.462645141,0.013413944,0.002213742,-2872.743453,0.6213274,0.204060921,0.000252945,0.084216138
-0.48578735,0.014166691,0.002156279,-2855.162896,0.617606423,0.203335782,0.000300301,0.060268474
-0.445559184,0.012444866,0.002191228,-2856.216981,0.629238504,0.203016878,0.000326181,0.059691935
